 December 2022,5,Great!,"It is simply gorgeous. The room was mognificent and the restaurant was very good. The location is great. The property is in the middle of medina so you have to consider that you can't reach it on foot. It takes less than 10 minute on foot from the taxy station. If you warn them, they will send you a person that take you to the property. I can't wait to go back there.",Hotel_Spa_Riad_Dar_Bensouda-Fes_Fes_Meknes,hotelName,city
 May 2015,5,A pearl in the middle of Fes medina....,"Probably the most amazing places I have ever been after travelling pretty much everywhere in the world!!! The Riad is astonishing, full of character and super friendly! Beautiful rooms, full wifi, swimming pool and a massive terrace to enjoy the beautiful view of the Medina and surroundings! The restaurant is extremely pleasant and you cannot go wrong with the service of Mr Junior and Mr Ibrahim! Probably the most friendly guys you will ever meet! Now the manager. Mr Said! Very polite, friendly and professional, Said will make any tourist request come true as his knowledge of Fez is spot on!!! One last mention is for Soued, the brilliant masseuse. My wife and I had a first massage and went back for more. Super professional and friendly. So, to sum it up I would give DAR BENSOUDA…",Hotel_Spa_Riad_Dar_Bensouda-Fes_Fes_Meknes,Hotel_Spa_Riad_Dar_Bensouda,Fes_Fes_Meknes
 April 2015,5,Amazing!,"First Impression Looks like any other building from the outside other than a nice door. But once inside you will get blown away. It's an old medresa and has kept all it's original features, the carvings, the tiles, the doors. The rooms were gorgeous especially if you get the suit you even have your own private courtyard! Parting Impression On top of getting one of the best riad in Fes, it is also the best restaurant in Fes. We simply just eat the lunch and dinner and that avoided being pestered in the souk and not knowing where to eat. Staff are warm and friendly but be warned that even the best topographer in the world might still get lost in Fes",Hotel_Spa_Riad_Dar_Bensouda-Fes_Fes_Meknes,Hotel_Spa_Riad_Dar_Bensouda,Fes_Fes_Meknes
 March 2015,5,Perfect riad experience in Fes,"We had a lovely stay at Dar Bensouda. Beautiful riad with such character and a wonderful roofdeck that will make you feel like you're on a beach holiday in the middle of the medina. Staff is very attentive, decor is fantastic. This was one of the last riads on our 2 week trip through Morocco, so we stayed in many places and Dar Bensouda is near the top of the list. Wish we could have stayed for longer!",Hotel_Spa_Riad_Dar_Bensouda-Fes_Fes_Meknes,Hotel_Spa_Riad_Dar_Bensouda,Fes_Fes_Meknes
 March 2015,5,Amazing all around!,"This is a really special place - beautiful building, stylish interiors, superb staff who take pride in their work and in their city, great breakfast, perfect location, great value - a real highlight of our trip. World class. Highly recommend!",Hotel_Spa_Riad_Dar_Bensouda-Fes_Fes_Meknes,Hotel_Spa_Riad_Dar_Bensouda,Fes_Fes_Meknes
 March 2015,5,Hotel helped us navigate ther maze of the medina.,Beautiful property with extremely helpful service. Visiting Fez can be challenging because the Medina is really confusing. We were very happy we booked this riad because they went above and beyond by doing things like walking us to our restaurant and out of the medina after our stay to a car rental that they arranged. The service made a huge difference in making our time in fez manageable and comfortable. They were like a buoy in the chaos if the medina and our stay would not have been the same without their great service. Along with the great service you will also get to to stay at a very beautiful and authentic riad. We were very impressed by the originality of the hotel which added interest to our trip. Breakfast was also way above average. If you are thinking about…,Hotel_Spa_Riad_Dar_Bensouda-Fes_Fes_Meknes,Hotel_Spa_Riad_Dar_Bensouda,Fes_Fes_Meknes
 February 2015,4,WONDERFUL LOCATION AND OWNERS,We loved staying in this Riad .The owners were so helpful and very nice .Breakfast was the best we had in our three weeks in Morocco.The location is great .we enjoyed relaxing on the terrace on the roof at night.We love staying in the medina and felt very safe.,Hotel_Spa_Riad_Dar_Bensouda-Fes_Fes_Meknes,Hotel_Spa_Riad_Dar_Bensouda,Fes_Fes_Meknes
 January 2015,5,Faultless service and stunning building,"Me and my partner had a fantastic introduction to morocco and were made to feel very comfortable and welcome. After a fairly late flight into Fez (8pm arrival) the hotel's taxi driver Muhammed was waiting for us. He was very friendly and gave us a few tips on our 20 minute drive to the Riad. Hamid was waiting at the entrance to the riad, which is pedestrianised. He carried our bags and led us through the maze of alleys to the hotel. We were very thankful for this as the medina is a bit daunting at night to inexperienced tourists. Once we arrived we were greeted with a beautiful orange blossom smell and mint tea and our gracious host showed us our room. We slept soundly and and woke to view the building in the light which is absolutely stunning. Words cannot do it justice and the…",Hotel_Spa_Riad_Dar_Bensouda-Fes_Fes_Meknes,Hotel_Spa_Riad_Dar_Bensouda,Fes_Fes_Meknes
 January 2015,5,Fantastic Experience - I can online recommend this Riad!,"5 days spent in Fes and in the Riad Dar Bensouda - Amazing structure, from 17th century, with wonderful pottery floors and typical refined walls, nice swimming pool, wonderful Dar. We had the suite and it was really nice, comfortable and everything perfectly clean. The people working there and the manager Said, they have been really kind, professional, always present and really helpful - they have good contacts with local touristic guides and touristic drivers, through them we have been able to visit the whole region in a comfortable and funny way. These contacts are people born or part of Fez since a long time, it means we had the choice to learn a lot about their culture, their traditions and obviously they showed us not only the typical touristic highlights. We tried to eat…",Hotel_Spa_Riad_Dar_Bensouda-Fes_Fes_Meknes,Hotel_Spa_Riad_Dar_Bensouda,Fes_Fes_Meknes
 December 2014,5,Eccellente holidays,A two days holiday tastino the atmosfere and charme. Eccellente suite reale confortable and w a rm in December. Nice food and services. Hammam is a must. Low prices and High quality stds. It works more that it costs,Hotel_Spa_Riad_Dar_Bensouda-Fes_Fes_Meknes,Hotel_Spa_Riad_Dar_Bensouda,Fes_Fes_Meknes
 November 2014,5,beautiful & modern,"We were very happy to choose dar bensouda as our stay in fes. The service was great and people are very sweet! Most of all, the architecture of this riad is just amazing. You can experience the stay in 400 years old beautiful structure - yet the room is simply modern and practical. Also, the dinner course at this riad is something you don't want to miss!",Hotel_Spa_Riad_Dar_Bensouda-Fes_Fes_Meknes,Hotel_Spa_Riad_Dar_Bensouda,Fes_Fes_Meknes
 November 2014,5,Fastastic Riad,Amazing Riad which has been beautifully restored... wow! Excellent location just off the main street and although difficult to find for the first time one call to the staff and they came and collected us. The Riad is actually well signposted once you know where to look! Junior suite was great with seperate sitting room and upstairs bathroom. Fantastic panoramic views of Fez from the huge roof terrace.,Hotel_Spa_Riad_Dar_Bensouda-Fes_Fes_Meknes,Hotel_Spa_Riad_Dar_Bensouda,Fes_Fes_Meknes
 October 2014,5,"Luxurious Riad, Best Service!","Eventhough it's really hard to find the way to this Riad, I really recommend all of you who visit Fes! (Don't worry. Bensouda staffs will bring you to the Riad safely.)The staffs are always ready to help you whenever you need, they are really kind and courteous. I was really moved by their good service. The Riad is so big and the room is also broad. I love the washroom in the room, specially about the floor tiles. Welcome tea and cookie were delicious, the breakfast was awesome everymorning. Oh! I had a guide tour for Medina, and it was also nice! I really thank you Bensouda! I hope to visit Bensouda again! :) you made me a wonderful memories in Fes.",Hotel_Spa_Riad_Dar_Bensouda-Fes_Fes_Meknes,Hotel_Spa_Riad_Dar_Bensouda,Fes_Fes_Meknes
 June 2014,5,Beautiful riad,We had a fantastic stay at Dar Bensouda. It has the most beautiful courtyard and we found it very well located in the medina. The staff were very helpful and arranged for someone to meet our taxi and guide us to the riad (we would definitely recommend this as it'd be very difficult to find on your own for the first time!). There are lots of helpful 'Dar Bensouda' signs around the medina so we got our bearings quite quickly. Our room was enormous and lovely and cool. The view from our bed over the courtyard was wonderful. It was great to have a pool to cool off in the middle of the day. I also arranged to have a massage in the riad which was a treat! We would recommend to friends.,Hotel_Spa_Riad_Dar_Bensouda-Fes_Fes_Meknes,Hotel_Spa_Riad_Dar_Bensouda,Fes_Fes_Meknes
 September 2014,5,Wow,"Before we arrived in Fes, we were warned that the medina in Fes is intense. As we were following the signs that the riad put up and navigating through the narrow street of Fes medina and trying to locate Riad Bensouda, we were getting increasingly overwhelmed by the maze-like street and non-stop pestering and almost regret for booking a place inside the medina. When we finally arrived at the Riad, my husband and I were almost in tears. This is when Ziad came out to greet us and told us that ""yes, you are safe now!"" Ziad took our luggage and directed us to the rest area right next to the pool. While sipping the welcoming tea and small snacks and waiting to complete the check in procedures, we were immediately in awe of how spectacular the property is. We visited close to…",Hotel_Spa_Riad_Dar_Bensouda-Fes_Fes_Meknes,Hotel_Spa_Riad_Dar_Bensouda,Fes_Fes_Meknes
 September 2014,5,Beautiful riad amidst the Fes medina,This was our 1st trip to Fes so whilst we did not have anything to compare it to our expectations were exceeded upon walking into riad dar bensouda. A simply lovely riad with great plunge pool and roof top terrace! The service was great and Said and his staff are very helpful. Breakfast is served by the pool and is good. All in all I don't think anyone would be disappointed whilst staying in this riad :),Hotel_Spa_Riad_Dar_Bensouda-Fes_Fes_Meknes,Hotel_Spa_Riad_Dar_Bensouda,Fes_Fes_Meknes
 August 2014,5,Fantastic! An extraordinary experience!,"A glorious place to stay! Beautiful, warm and friendly. The hospitality of the staff made it feel like home! The chef is amazing; the rooms are spacious, charming and spotless! The pool is lovely, with woven hats and towels waiting for you. There is a hammam on site and one can arrange to have a masseuse come in. Hamid helped with all sorts of logistics - excursions, restaurant recommendations, etc. It was hard to leave and we missed the staff members who came to feel like friends! I couldn't ask for a better experience!",Hotel_Spa_Riad_Dar_Bensouda-Fes_Fes_Meknes,Hotel_Spa_Riad_Dar_Bensouda,Fes_Fes_Meknes
 August 2014,5,Exceptionelle!!!,"The riad is hidden in the dedalus of the most ancient and beatiful inhabited medina of the world. The structure consists of few wonderful and spacious rooms, two courtyards, a pool and an amazing rooftop terrace! The food is goood, I had the best tajine ever in morocco! The staff is kind and efficient. Highly suggested!",Hotel_Spa_Riad_Dar_Bensouda-Fes_Fes_Meknes,Hotel_Spa_Riad_Dar_Bensouda,Fes_Fes_Meknes
 July 2014,5,"Beautiful, great service, wonderful experience","Four friends traveling (young women, 20s), first time in Morocco for all, and we could not stop raving about Dar Bensouda. The restaurant (where you eat breakfast every morning) is an absolute oasis with wonderful food. The staff are delightful, friendly, kind, helpful, and totally open to answering our million questions about Fez. Perhaps most strikingly, this riad is BEAUTIFUL. The rooms are amazing, the rooftop terrace has great views, and the ground floor common areas are filled with fantastic mosaics. Couldn't recommend highly enough!",Hotel_Spa_Riad_Dar_Bensouda-Fes_Fes_Meknes,Hotel_Spa_Riad_Dar_Bensouda,Fes_Fes_Meknes
 July 2014,4,Beautiful historic building,"The place is hidden in the heart of the Medina (you will not reach it yourself but they will arrange a pick up on your call). The building was originally the Imam palace and its beauty is still well preserved. Said and his team are working hard to make your stay pleasant and they are available to support at any time. The rooms as well as the bathrooms are simply decorated and extremely spacious. The food both at breakfast and dinner is very good. A little swimming pool, an hammam and a terrace with a wonderful view are completing the picture. I cannot give the excellence only because I believe there is a need for some basic maintenance as some things) towels, chairs etc) looked quite ""tired"".",Hotel_Spa_Riad_Dar_Bensouda-Fes_Fes_Meknes,Hotel_Spa_Riad_Dar_Bensouda,Fes_Fes_Meknes
 May 2014,4,Doorway into tranquillity in the heart of Fes Medina,"After walking down many dark alleys and passages of the Fes medina we came to this beautiful, tucked away Riad where we were welcomed by very helpful staff and given mint tea and Moroccan pastries by a turquoise pool in a courtyard. The large, sparsely furnished rooms with fountains and tiles give one a feeling of coolness and calm after the heat and frenzy of the city. One of the many mosques is next door and we liked, though some people may not want to be woken, the call to prayer in the morning. The dinners are excellent, wonderfully tasty tagines for example, and the breakfasts serve excellent pancakes, pastries and yogurts.",Hotel_Spa_Riad_Dar_Bensouda-Fes_Fes_Meknes,Hotel_Spa_Riad_Dar_Bensouda,Fes_Fes_Meknes
 May 2014,5,Beautiful moments for a lifetime!,"A super well-preserved Riad - we were totally astonished when seeing our room (it looks more like a palace to us!). Excellent 5-star service provided by very caring and helpful staff - you'd find this extremely important in the complex medina of Fez. Not to mention the very impressive rooftop and location. Overall, it's just much much exceed our expectation! Too bad we only managed to stay here for one night. Highly recommended, it'll be a beautiful memory for a lifetime!",Hotel_Spa_Riad_Dar_Bensouda-Fes_Fes_Meknes,Hotel_Spa_Riad_Dar_Bensouda,Fes_Fes_Meknes
 September 2013,5,First stop and set the bar...,"Dar Bensouda was our first stop in Fes, after spending the night in a hotel near the airport. The beauty of this riad blew us away. It was a great way to kick off our exploration of Morocco. Although not exactly easy to find, if you have a good sense of direction, you should be able to navigate to and from on your own pretty soon. There is a little bodega nearby that sells water an snacks after hours and the walkways are quiet and safe. The service was excellent. We were served a snack and tea upon arrival, even though it was Ramadan. Since I was traveling and not fasting, I was prepared to chug some water and snacks in my room, so I appreciated the gesture. Be prepared to sit in the courtyard in awe of the architecture and take lots of pictures that will not do the space…",Hotel_Spa_Riad_Dar_Bensouda-Fes_Fes_Meknes,Hotel_Spa_Riad_Dar_Bensouda,Fes_Fes_Meknes
 April 2014,5,"Excellent Riad, with great views and great service.","Me and my wife stayed here for 4 nights, and enjoyed it very much. We had the second floor room, which was beautiful, you could see the view from the front door to the ground floor, courtyard fountain area, it was a delight. However my wife had arthritis, so she couldn't walk up to the top floor, so we changed to the ground floor, and said, the manager was very friendly and didn't mind us changing the room with no problems. Overall great staff, spacious clean rooms, and breath taking views all around, however, just need to be fit, as there is plenty of walking involved, from where the taxi drops you off. It is a 15 minute walk, with narrow alleys and steep ones, but you get to see all the medina inside with plenty of shops, and restaurants inside, to keep you entertained along…",Hotel_Spa_Riad_Dar_Bensouda-Fes_Fes_Meknes,Hotel_Spa_Riad_Dar_Bensouda,Fes_Fes_Meknes
 April 2014,5,Highly recommended,"We chose this accommodation based on Tripadvisor reviews and were not disappointed. Helpful staff, lovely rooms, good breakfast - I would happily return if I am ever lucky enough to be in Fes again. We ate one night in the Riad and the following night in The Ruined Garden which is nearby. Great to be off the busy tourist streets and get a better sense of the medina.",Hotel_Spa_Riad_Dar_Bensouda-Fes_Fes_Meknes,Hotel_Spa_Riad_Dar_Bensouda,Fes_Fes_Meknes
 April 2014,5,"Immaculate, outstanding and excellent","Riad Dar Bensouda is immaculate and outstanding experience and top of riads in Fes, Morroco. Originally we planned to stay one night, but extended for additional night, because the atmosphere was so relaxing and room was outstanding. Our room was on ground floor with original doors from 17th century with lovely bathroom and bathtub. Room has courtyard/attic where one can relax or stay by the pool or enjoy lovely terrace on roof (with great view of Fes). Rooms were very clean, new, not at all worn out, staff is extremely lovely and warm. Welcome tee with home cookies (as well as complementary water bottle) will be part of their welcome on arrival and also departure. Food is also outstanding, various and great breakfasts, great lunch/dinners and also tee or coffee available any…",Hotel_Spa_Riad_Dar_Bensouda-Fes_Fes_Meknes,Hotel_Spa_Riad_Dar_Bensouda,Fes_Fes_Meknes
 April 2014,5,Real wow factor,"When we were picked up at the airport and dropped at a building site... And met by a man with a hand pulled cart to load our suitcases onto, and asked to follow him into the winding alleys of the medina, little did we expect such a beautiful Riad behind the small doorway. It's a lovely place and of course everyone is extremely friendly and helpful. Absolutely recommended!",Hotel_Spa_Riad_Dar_Bensouda-Fes_Fes_Meknes,Hotel_Spa_Riad_Dar_Bensouda,Fes_Fes_Meknes
 April 2014,5,Wonderful stay,Two nights in dar bensouda a house from the 17 centry with lot of history it was house of imam religion person 2 main court yard one where the rooms are and one with the pool professional staf and the breakfast was awesome thanks to said the manager and his team,Hotel_Spa_Riad_Dar_Bensouda-Fes_Fes_Meknes,Hotel_Spa_Riad_Dar_Bensouda,Fes_Fes_Meknes
 August 2013,4,Excellent hotel but depends what you're looking for,"Dar Bensouda was a real hidden gem. It's a beautiful hotel, very authentic with large, traditional rooms and a fantastic view from the roof. I would definitely recommend this hotel for couples and not for families with young children just because it is so tranquil, I think you'd probably feel a bit out of place. As for the location, it's perfect... IF you want the real Moroccan experience and don't mind a 10-15 minute walk through a labyrinth of streets and pushy sellers. If you're a confident traveller (and not a single woman) it's fantastic but I don't think it would be to everyone's liking. But the hotel itself was absolutely beautiful and the service couldn't have been better. Would highly recommend for couples for a truly authentic Moroccan experience.",Hotel_Spa_Riad_Dar_Bensouda-Fes_Fes_Meknes,Hotel_Spa_Riad_Dar_Bensouda,Fes_Fes_Meknes
 January 2014,5,Superb in every way,"We were collected from the airport with no complaint for our flight being nearly three hours late and given a warm welcome by Said. Coming out of the Medina into the courtyard is like arriving on a magical island. The rooms are simple, spacious, clean and comfortable. The staff are exceptionally courteous and helpful, the Wifi free and effective. Said, the manager, is outstanding - nothing is too much trouble and he is both charming and efficient in organising outings and finding a guide. We had an excellent guide (Khalid) on our first day who took us all round the medina and this was very worthwhile as he showed us how to find our way back to the Riad from various points. Visit the Kassr Annoujoum in Derb Zerbtana and take tea on the terrace after a guided tour of the wonderful…",Hotel_Spa_Riad_Dar_Bensouda-Fes_Fes_Meknes,Hotel_Spa_Riad_Dar_Bensouda,Fes_Fes_Meknes
 December 2013,5,Gorgeous Place with Kind Management,"Dar Bensouda is lovely. I cannot imagine a more beautiful place to stay. The management was so kind and very helpful with directions, restaurant suggestions, etc. The breakfasts are delicious and served in a warm and charming room. Highly recommended!",Hotel_Spa_Riad_Dar_Bensouda-Fes_Fes_Meknes,Hotel_Spa_Riad_Dar_Bensouda,Fes_Fes_Meknes
 January 2014,5,Wonderful welcome- fabulous place,"This place is amazing. Even before we arrived, Said had sorted out all my room requests and organised a taxi for us. Unlike some other European cities, there was no hassle from our driver or the guide to the hotel who were both charmingly chatty and welcoming. The riad itself was a delight. I cannot fault the attention of all staff who were unobtrusively attentive at all times. Breakfast was awesome and we are trying to recreate it at home. The evening meals were also fabulous and a great first time for us both - now firm fans of Moroccan cuisine. Said organised a tour of the Medina for us. The guide was helpful and knowledgeable and excellent value. fabulous place and fabulous staff - thank you so much for a wonderful experience.",Hotel_Spa_Riad_Dar_Bensouda-Fes_Fes_Meknes,Hotel_Spa_Riad_Dar_Bensouda,Fes_Fes_Meknes
 January 2014,5,Road dar Bensouda Fez,"After reading many reviews of this Riad,how nice to find exactly what we wanted.Said the manager had arranged a car to collect us at the airport and a guide when we reached the Medina.The Riad is beautifully restored, rooms are simple but comfortable and best of all no tv or phone.Lovely bathroom with great shower.The staff could not have been nicer or more helpful. We found a guide unneccessary for the medina, the Riad is well signposted.Very much enjoyed Fez,don't just stay in the Medina! Try the Cafe Clock for camel burgers. Food in the Riad is also very good if a little bland, excellent service as well!",Hotel_Spa_Riad_Dar_Bensouda-Fes_Fes_Meknes,Hotel_Spa_Riad_Dar_Bensouda,Fes_Fes_Meknes
 December 2013,4,Very good... But make sure you have a room!,"We booked this riad based on the reviews that we read about it. We booked with more than a month advance. But a few days before our trip, the hotel sent an email saying that we wouldn't have 3 nights at the riad as we booked. They offered us 02 nights at Dar bensouda and then we should go to another riad. They suggested another riad and as we had no option we accepted. We had a great time at Dar Bensouda. This riad is great. But the other riad that they sent us to wasn't good at all. So our last day in Fes wasn't as good as it could be. So please, make sure you have a room before you go.",Hotel_Spa_Riad_Dar_Bensouda-Fes_Fes_Meknes,Hotel_Spa_Riad_Dar_Bensouda,Fes_Fes_Meknes
 December 2013,5,Outstanding place,"Spent 3 great nights at this Riad over the Christmas break. The decor is really stylish, with a minimalistic touch on the traditional Moroccan building. Our room was spacious and beautiful. The service was excellent. I would stay again anytime. Note the place is hard to find in the maze of the Medina, and some 15 minutes walk from the main gates. They completely support you on arrival and departure, so it is not a big problem if you coordinate in advance.",Hotel_Spa_Riad_Dar_Bensouda-Fes_Fes_Meknes,Hotel_Spa_Riad_Dar_Bensouda,Fes_Fes_Meknes
 October 2013,4,Lost in Fez,"This was a lovely Riad in the depths of the medina. We loved the riad but staying in the medina isn't something I would do again for any length of time if I went again. The staff couldn't have been nicer, Hamid the manager, Mohammed, Hussein and Abdul Ali (hope I got everyone's names right) but I developed a dislike for the city of Fez though I would stay at the riad again. Having to buy your way back everyday, starving cats and kittens and poorly treated donkeys, very agressive people trying to take you places you don't want to go, it became very stressful. We did meet many really nice people too though and that is what I have to remember. The baker just down the street who shared his dinner with us and the little boy who showed us home one day and the great people at the…",Hotel_Spa_Riad_Dar_Bensouda-Fes_Fes_Meknes,Hotel_Spa_Riad_Dar_Bensouda,Fes_Fes_Meknes
 November 2013,5,Perfect staying and great restaurant,"I have been there for a weekend in november with my girlfriend. It's an incredibly beautiful old traditional house, with big decorated rooms on the second floor. the staff was really kind, they provided us with a good italian-speaking guide to visit the fez medina and a friendly driver for a day trip to meknes, volubilis and moulay idriss. they prepared for us a great dinner with typical moroccan food, also cooking for me my gluten-free couscous that I brought from Italy. Highly recommended!",Hotel_Spa_Riad_Dar_Bensouda-Fes_Fes_Meknes,Hotel_Spa_Riad_Dar_Bensouda,Fes_Fes_Meknes
 November 2013,5,beautiful riad in the heart of the medina,"My partner and I stayed in this riad for three nights in November and had a great experience. The manager is very friendly and helpful, the staff is attentive and breakfast was among the best we had in our two-week Morocco trip. Inside the riad is amazingly renovated, roof terrace and pool area are great to relax. We paid 20 Euros extra for a prestige room, which probably wasn't necessary as it only added an extra bedroom room on a second level that we ended up not using (although potentially useful for families with children).",Hotel_Spa_Riad_Dar_Bensouda-Fes_Fes_Meknes,Hotel_Spa_Riad_Dar_Bensouda,Fes_Fes_Meknes
 October 2013,5,We all loved the Dar Bensouda!,"From the moment we were met at the entrance to the Fes medina and guided to the Dar Bensouda, our party of three adults and two children, six and five years old, was made to feel truly welcome. We stepped through the great wooden door into an atmosphere of spaciousness and timelessness, with a wonderful subtle scent of orange blossom in the air and a dignified welcome from the very professional manager. Our rooms were on either side of a splendid courtyard open to the sky and, while they had every modern comfort, had been renovated in such a way that the sense of history was very present. In fact, our six year old liked staying at the Dar Bensouda best of everything on our ten day trip through Morocco! Altogether we all loved the Dar and appreciated the great care with which…",Hotel_Spa_Riad_Dar_Bensouda-Fes_Fes_Meknes,Hotel_Spa_Riad_Dar_Bensouda,Fes_Fes_Meknes
 October 2013,1,not fair and honest,"we had booked and paid in advance for 3 nights at Dar Bensouda. However, once we reached Fez, we were told that the riad dar Bensouda was fully booked and and that we had been ""upgraded"" into another riad. later on, the ""upgrade"" proved to be a terrible downgrade. at the new place (which wasn't even a riad but a dar), rooms were small, dark and stinky (a problem with sewage system). beds and pillows awful... all we got as recompensation, was a free dinner, although value-wise we had paid around 100 eur per room and night, and the new place was not worth 30 eur. Dar Bensouda itself looks nice, but the way we were treated was definitely not fair and honest.",Hotel_Spa_Riad_Dar_Bensouda-Fes_Fes_Meknes,Hotel_Spa_Riad_Dar_Bensouda,Fes_Fes_Meknes
 September 2013,5,Outstanding Dar/Riad in Fez,"We spent three wonderful nights at Riad Dar Bensouda and certainly would give it high recommendations. When you arrive you receive tea and cookies by the wonderful plunge pool in the courtyard that also serves as the place where you eat breakfast and dinner. It is a beautiful area in which to relax after spending time in the medina. Said was very helpful in making arrangements for guides, for dinner, or taking care of any other request. Our room was on the first floor (bathroom up s set of steps) and was amazing. Ceilings were probably 30 feet high and it was designed with local products. The courtyard outside our room was another great place to sit and relax. And then their is the rooftop terrace.... while not ""fancy"", it had chairs and chaise lounges where you could…",Hotel_Spa_Riad_Dar_Bensouda-Fes_Fes_Meknes,Hotel_Spa_Riad_Dar_Bensouda,Fes_Fes_Meknes
 April 2013,5,Unbelievable Stay!,We chose this riad based on many reviews found here. We had booked 5 rooms for our extended family with kids and they were amazing! We had each of the four rooms in the center courtyard and it was such a serene experience. The food was some of the best we had in Morocco. There are so many private and nice spaces that make it feel like you are the only ones there. Absolutely beautiful! I hesitate to post any pictures because they don't do it justice. The riad has a special feel I cannot describe. It was the most incredible accommodation of our entire trip.,Hotel_Spa_Riad_Dar_Bensouda-Fes_Fes_Meknes,Hotel_Spa_Riad_Dar_Bensouda,Fes_Fes_Meknes
 August 2013,4,Excellent but beware location & Taxes !,"The Riad deserves its very high rating and the staff really were fantastic. We only had breakfast so can't comment on the dining. BUT BEWARE: Travellers need to be aware of two major negatives. If you book online (at least through lastminute.com) it doesn't include local taxes and services, so you will get a bill for this at the end of your stay. AND The Riad is located in the heart of the Madina where no cars go....... so you will walk approx 1km from your taxi drop through winding streets/alleys................. you need a guide (which in most cases the hotel will provide ) and it is hilly and hot, so not for the infirm. Oh, and if it doesn't say so on the blurb...... both our rooms had aircon; a must in August!",Hotel_Spa_Riad_Dar_Bensouda-Fes_Fes_Meknes,Hotel_Spa_Riad_Dar_Bensouda,Fes_Fes_Meknes
 August 2013,5,Best riad in morocco,"This was by far the best riad we stayed in on our 2 and a half week moroccan adventure. Such a peaceful place to escape to after a day in the Fez medina! The pool area was so lovely and the rooftop terrace had one of the best views of the Fez medina. The staff were so friendly, our room was absolutely amazing, comfortable bed and modern bathroom fixtures (the only accommodation we had in morocco with good water pressure). Although a little out of the main area it was still easy enough to find and the riad staff organised someone to meet us to and from taxis and also said if we ever got lost to call and they would find us. The breakfast was a delicious assortment of crumpets and breads with jams and fruit. We also had a lunch and dinner here which were very good!",Hotel_Spa_Riad_Dar_Bensouda-Fes_Fes_Meknes,Hotel_Spa_Riad_Dar_Bensouda,Fes_Fes_Meknes
 July 2013,5,Incredible Riad,"My friend and I really enjoyed staying here. The staff was very accommodating (had someone lead us from Hotel Bartha to the riad, which there is no way we would have found on our own), and the pool area, courtyard, and rooftop were all amazing. Our room looked out into the intricate courtyard, had a beautiful bathroom (I want to model my bathroom after this one!), had air conditioning (very important in Fes in July!), was clean and relaxing. We ate some of our meals here and they were very authentic.",Hotel_Spa_Riad_Dar_Bensouda-Fes_Fes_Meknes,Hotel_Spa_Riad_Dar_Bensouda,Fes_Fes_Meknes
 June 2013,5,Heaven On Earth,This Is a beautiful oasis in the a big and beautiful medina from the 12th century. Used to be a house where the Imam lived. Restored beauitfully but kept simple. We had a big suite with a salon and a huge bathroom one floor up. It was pure luxury. More importantly the service was simply impecable. Nothing was too much trouble for Said Mouthadi and his team. A lesson in hospitality can be learned from these guys. Brekkie was served by the pool side. Simply fantastic. One night we got lost and we stopped in a shop and called the riad. Within 5 mins there was someone to pick us up and take us home. On departure we had to catch the early train to Tangiers. The porter from the Riad took us down to the taxi stand. There were no taxis there. Our porter negotiated with someone who had a…,Hotel_Spa_Riad_Dar_Bensouda-Fes_Fes_Meknes,Hotel_Spa_Riad_Dar_Bensouda,Fes_Fes_Meknes
 July 2013,5,Memorable medina experience,"My husband and I had a wonderful experience staying in Dar Bensouda. We loved the calm, tranquil ambiance and subtle decor of the swimming pool area. The rooftop terrace is very inviting, with plenty of space to lounge around and a shower to cool down in the summer heat - best place to admire the views over the medina, truly unforgettable. Our room was ideally tucked away in a quiet corner, impeccably clean, cozy tadelakt bathroom with large bathtub, aircon worked perfectly. Said and Mohamed really made us feel we we're in good hands. Very pleasant, helpful and thoughtful. They were always available to answer any questions and make sure we we’re looked after. We'll definitely be back.",Hotel_Spa_Riad_Dar_Bensouda-Fes_Fes_Meknes,Hotel_Spa_Riad_Dar_Bensouda,Fes_Fes_Meknes
 July 2013,4,Good Riad,"We stayed here July 4th upon arrival greeted warmly by the hotel mngr and his staff. Prior to entrance we had to call the Riad and have a member of staff come and meet us by the Hotel Bartha. The location of this Riad is not good and not entirely safe given the tiny side streets you have to walk through and past groups of Teenagers, be aware of this. The Riad and staff were very good, everything you want in a original Riad & we were upgraded to beautiful room which was one of the very best rooms we have stayed in. Mind you though we did have AC and power issues which were fixed twice by the staff. Fes is crazy intense place and after a day of fes we decided not to venture out again and stay and eat at the Riad. Bad Idea but nonetheless we could do Fes nomore. Meal was…",Hotel_Spa_Riad_Dar_Bensouda-Fes_Fes_Meknes,Hotel_Spa_Riad_Dar_Bensouda,Fes_Fes_Meknes
 July 2012,5,Very good,"This Riad is very good and beutifull. The staff is very professional and friendly. The only thing that i could comment that it isn't so good is at the same time very good depending of perspective is the location it is very inside the Medina of Fez, this is good but at the same time very difficult to get there without help, But if you get there you will fell very satisfied with everything.",Hotel_Spa_Riad_Dar_Bensouda-Fes_Fes_Meknes,Hotel_Spa_Riad_Dar_Bensouda,Fes_Fes_Meknes
