 November 2022,5,Hidden arabesque boutique cozy home,"Absolutely loved the Riad! Hidden gem inside the madina in Rabat. Quiet, beautiful interior, little boutique and cozy place with arebesque modern details, beautiful courtyard, and outdoor area garden with a pool. Staff very friendly and accommodating. Highly recommend for a unique and cozy traditional modern experience in Morocco!",hotelName,city
 February 2013,5,Delightful riad with charm,"I usually rate a hotel by its towel. The thicker, fluffier and soft it is, the higher rating it will place in my book. If this rating is solely used on Riad Kalaa, the riad (which is similar to best and breakfast) would sit comfortably high up there with five stars establishments. But the towel alone is not only why I would rate this riad so highly. The entrance as you step into the big house welcomes you with warm lighting, the courtyard embraces you with soft music and the soft scent in the room seduces you. I stayed here during my wife's baby moon at Etoille suite. Tatiana, the manager greeted us warmly and took us to the room, up a flight of stair. The suite is really nice with local details along the wall and animal skin rugs and heated floor beneath your feet. The…",Riad_Kalaa,Rabat
 January 2013,5,Wonderful little riad,"This was our first experience of a riad - situated close to the old Kasbah. It was dark when we arrived and following a young man (who we had met only minutes previously) through narrow dimly-lit alleys was a trifle un-nerving. However on arrival at the riad and were very impressed with what we saw inside. We sat on the fringe of a beautiful dining area and were served a glass of wine while our booking was sorted. After being shown to our room and depositing our luggage, we enjoyed a lovely 3-course meal for a very reasonable price. Our room was on the top floor of the riad, comfortable, quite spacious with full bathroom and beautiful Moroccan decor. Staff were very friendly and helpful. We would certainly recommend this riad if you're staying in Rabat.",Riad_Kalaa,Rabat
 January 2013,5,One of our Moroccan favorites,"We stayed at Riad Kalaa the 2nd night of our 2 week Moroccan tour. I wish we had come here from the first night and had stayed 2 instead of one night. We stayed in a number of really nice riads during our trip, but this one stands out as a favorite. We received a warm welcome with tea and biscuits before being shown to our lovely rooms, all of which were on the ground floor. The atmosphere was very relaxing. I would love to return one day.",Riad_Kalaa,Rabat
 December 2012,4,Exotic Moroccan Retreat,"We started the first leg of our Moroccan journey in the capital, Rabat. My friend and I stayed in this gem of a riad for 3 nights in December 2012 (my apologies for the late review). But trust me, the experience of the Riad Kalaa remains fresh in one's mind. From the minute you step through the main door, you have that feeling of entering an exotic dream. The architectural design and attention to detail of this riad is quite remarkable. We stayed in one of the smaller rooms - Santal (Sandalwood) - nevertheless, it was very clean and comfortable and afforded us a restful stay. The staff was friendly and helpful. My only true disappointment would be that I didn't get to enjoy the hammam experience because it was not functioning on the day I had booked the 2-hour hammam &…",Riad_Kalaa,Rabat
 November 2012,5,Beautiful Riad,"Our only regret was not spending more time at this riad. Riad Kalaa is spacious, and our room was beautifully finished. Breakfast and dinner were served in the central covered courtyard, and the quality of the food was excellent. There were only two couples staying the night we were there so it was very quiet, but ideal to relax after a long flight. Thoroughly recommended.",Riad_Kalaa,Rabat
 December 2012,5,Beautiful place to spend a night...,"Stayed one night 15/12 ...warm welcome by Sanaa wit mint tea n homemade biscuits. Quick checking, room was clean n good for my family wit two kids. Food was very good n the riad is beautifully decorated...keep it up the same standard.",Riad_Kalaa,Rabat
 November 2012,4,Great first impression,"Stayed here the first night of our trip. The courtyard was gorgeous! We loved the seating, the lighting, just everything. We stayed in La Favorite which had one bed on the main level and upstairs had a second bedroom and bathroom. The bathroom was really cool, except of course I hit my head on the entry decor (was a little low). We ate dinner here and it was just excellent. Breakfast was very filling and the staff was wonderful.",Riad_Kalaa,Rabat
 November 2012,5,Beautiful!,"We stayed here on our first night in Morocco. We arrived after dark and the Riad was beautiful and calming. The lights were dim and we loved the way the lace patterns of the lights reflected on the walls. (we might have been slightly delirious from travel). Our room was ""La Favorite"" on the first floor. It was wonderful. There is a full bed downstairs and a full bed and bath upstairs. The beds were very comfortable. The room was nicely decorated and the bathroom was lovely. The water was nice and hot and the pressure was excellent. Our guide phoned ahead and let the Riad know we would be eating dinner with them. The food was excellent. I had the chicken tangine. It was melt in your mouth good. Breakfast was also very good and included bread, crepes, hard boiled…",Riad_Kalaa,Rabat
 November 2012,5,Perfection,"This was simply the best way to round off a trip to Morocco. We just loved the relaxed style and ambience. It's not as grand or tiled or crafted as the riads we stayed at in Marrakech and Fes. But this place just oozed tranquilty. The relaxing courtyard, the stunning roof terrace, the ambient jazz in the background just all contributed to a soothing atmosphere. And the food's great too. The seafood menu is excellent. For a Moroccan riad the decor is almost minimalist but works effectively. It's also easy to find from Bab Latour just by the Kasbah and makes a great base for exploring the Medina and for walking on the corniche. Woud definitely stay here again.",Riad_Kalaa,Rabat
 November 2012,4,Our first Riad is a good one,"Riad Kalaa was the first riad we stayed at on our Moroccan trip and it was a good place to start. The owners and the staff are all of French origin and spoke varying degrees of English so my schoolboy french had to kick in . The riad is very stylish and well appointed . We had a room on to top of the building which mean't climbing up stairs (something we became accustom to in Morocco) but this wasn't a problem. We had dinner at the Riad which was fine and we were able to get a drink there too. Breakfast the next day was the typical breads with spreads,juice and coffee. All in all we were very haapy at the Riad Kalaa and recommend it for a stay",Riad_Kalaa,Rabat
 October 2012,3,A Riad in Rabat,"We spent only one night in this Rabat riad. By definition, these are rich families' residences in the olden days located inside Moroccan medinas that have been lovingly restored. They're squarish, with rooms downstairs, then rooms way upstairs, then a roof deck where they might have a pool or dining terrace. In the middle is a cute courtyard with perhaps a fountain or several fruit trees and all-weather sofa sets and chairs with tables. But keep in mind - they are inside medinas which means two things - one, they are hard to find and-or get to from the main roads which means luggage handling may be a problem, and two, given the tendency back then to always keep the exterior simple so as not to attract attention or envy, the entrances are nondescript doors which you had to bang…",Riad_Kalaa,Rabat
 September 2012,5,The perfect base for exploring Rabat,"Our time at Riad Kalaa was definitely one of my favorites during the two weeks with our guide/driver from Morocco Overland around the country! The hospitality and helpfulness that the staff, especially the owner, The place is beautiful and one of our favorite Riad we stayed in Morocco. The highlight for us was a cooking lesson with chef, the hotel's chef. Unusually, were the only guests dinning that night so we had the intimate experience of learning first how to cook couscous properly and later exclusively enjoying the fruits of our labour.the chef she where charming, fun and very passionate about what she does. It was a treat to spend the afternoon with her. As we travelled through Morocco I fell more and more and deeper and deeper in love with the place and its people.…",Riad_Kalaa,Rabat
 August 2012,5,Modern and tastefully decorated,"We were very happy to arrive in Rabat close to the beach. This riad was gorgeous - modern, relaxing, great dinner and breakfast, spacious and comfortable. The room we had was a little noisey so I would recommend staying in the back rooms. The pool area was beautiful - again a great place to escape the craziness of the city.",Riad_Kalaa,Rabat
 September 2012,5,Authentic yet modern riad,Behind the wooden door in the wall of a narrow street in the medina lies this charming riad. Our modern room on the ground floor opened into the beautiful mosaic-tiled courtyard with large comfortable couches with tables where you sat for meals.Very hospitable staff. Rooftop terrace for sunbathing with lovely pool. A wonderful place to stay!,Riad_Kalaa,Rabat
 September 2012,4,Lovely Riad,"We stayed in the second branch of Riad Kalaa - ""Riad Arte"". Riad Kalaa is like one 5 star hotel, lovely decor, and very very well maintained. Riad Arte in which we actually stayed is also well maintained, Excellent decor, warm and cosy atmosphere. The host is very friendly, gave good guidance and help to find our way. Rooms are well decorated but small for the price. We felt it is a bit overpriced, but may be due to less raids available in Rabat. Breakfast was good. Host was really kind enough to understand the health issues my family member was facing and went out of way to arrange fruits for breakfast. Got a very family feel and good hospitality from the host.Thank you fro lovely hospitality.",Riad_Kalaa,Rabat
 October 2011,5,Good location in Rabat's Medina,"Stayed only one night here last year. Would liked to have had more time to explore Rabat’s’ Medina. This Riad has been beautifully restored, with an amazing courtyard. Lovely place to have breakfast and dinner. Located inside the medina in one of the smaller alleys, which all look the same when you’re trying to find your way back. Once inside the Riad is a peaceful oasis.",Riad_Kalaa,Rabat
 June 2012,5,We were in two branches of this riad,"Both spots were special, with great service, beautiful accommodations, and charming rooms. The dinner we had on our last night in Morocco was divine. I cannot emphasize enough how well we were treated: they remembered us from our initial stay, they helped us in every way. And there were two terraces.Exemplary.",Riad_Kalaa,Rabat
 May 2012,5,Lovely Riad,Very nice staff. Suites are large and give local flavor. In the medina,Riad_Kalaa,Rabat
 May 2012,3,Quite Disappointing,"Riad Kalaa was the biggest disappointment of my recent trip to Morocco. It definitely has some very good points and has much potential - however, the negative points at this time outweighed the positives. First, the positives: +The style is very nice, lighting is very good +Very nice rooftop deck with a pool +Room was very nicely appointed (linen, lights, ornaments) Now, for the negatives: -Staff was completely disinterested in us; we always would have to find them and ask for coffee or tea, they never stopped to ask if we needed anything -The time to answer the door could be several minutes (goes to the disinterested point above) -Language was an issue; although the website is available in English, very little is spoken by the staff and my French is nonexistent. …",Riad_Kalaa,Rabat
 April 2012,5,"Beautiful and comfortable Riad in Rabat, Morocco","At Riad Kalaa we enjoyed the excellent food, staff, and convenient location. On our wonderful tour of Morocco with www.aroundmorocco.com we were fortunate to spend a lovely evening in Rabat and visit the exciting medina. The guides made us feel very comfortable.",Riad_Kalaa,Rabat
 April 2012,5,Excellent RIAD in the Heart of the MEDINA,"We got lost driving for 2 hours in our hired car and went around in circles because we spoke neither Arabic nor French and found it difficult to seek assistance from pedestrians. Finally, we hired a taxi whose driver spoke to the Hotel and within 10 minutes we got there. The RIAD is 200 mts inside the built-up area and away from the main road, so it is best to just get to the RABAT MEDINA or the PORT area and hire a TAXI which costs only 2 Euros. The location is terrific: near the edge of the Medina, so access is easy, and 5 minutes' walk to all interesting sights in this old part of the city. Our stay was in the small La Courtisane suite with a sitting area on the ground floor and the en-suite bedroom on the 2nd level. It is well proportioned and excellently designed…",Riad_Kalaa,Rabat
 March 2012,4,"Architecture and design very good, rest more average","There's not much to add to previous reviews. The Riad is a bit of a odd mix. Yes, it's a bit hard to find, but airport transfer worked well for me (at 20 Euro substantially more expensive than a regular taxi though), and they walked me to the hotel (it was night, and finding the place alone would not have worked). First impression was very good - wonderfully atmospheric place, with amazing attention to detail. It's all very ornamental, and beautifully lit. Received a welcome with some nice mint tea (free), and wifi was free and working quite well both in the courtyard and the room. First impression of the room (Musk, on the second floor) was also nice - equally beautifully designed. But at about 100 Euro a night without a phone, TV or minibar is a bit on the rich side. There…",Riad_Kalaa,Rabat
 February 2012,3,beware on the extra 5% fee for a credompared to a lot of others in marrakech or fes.,"beware on the extra 5% fee for a credit card payment !!!! They didn't warned us on this matter when we arrived, and as we didn't book online we were not aware of this. However, these people stayed totally unflexible. Unfair situation i only faced here. Expensive riad compared to a lot of others in marrakech or fes.",Riad_Kalaa,Rabat
 December 2011,4,Oasis in the heart of Rabat,"When staying at the medina you have to expect that 1- you're gonna have to walk through small convoluted streets... it's what makes the medina a medina! 2 - be ready to get lost, what you will find is quite amazing be open... 3 - there will be power cuts and such; 4 - people are extremely helpful, don't hesitate to engage them politely to ask for your way. With that you're ready to stay at the Riad Kalaa and you won't regret it. The whole place is charming, it's a delightful Riad, good for both tourists and business travelers who are fed up with the standard chain hotels. Food is excellent so don't miss out on the breakfast, rooms are just right in size and exquisitely decorated moroccan style. Service is great, and make sure to carve out some time to indulge in the traditional…",Riad_Kalaa,Rabat
 October 2011,3,"Nice Riad, helpful staff",We were probably spoiled staying in this Riad compared to the one we'd been in before (Riad Joya in Marrakech) but we were slightly disappointed by how tiny our room was - literally space for our bed and just a curtain separating the bathroom from the bedroom (warning - only go if you know your partner pretty well!!) But saying that it was very clean and nicely decorated and we found the staff very helpful. I'm sure some of the bigger rooms are lovely!,Riad_Kalaa,Rabat
 December 2011,4,"A lovely, quiet riad","I enjoyed my stay in this small, quiet riad and would certainly return. My room, one of the least expensive on offer, was simple in the best possible way: small, but perfectly proportioned, well designed and elegantly minimalist, while still distinctly Moroccan in style and with a particularly pleasant bathroom. For one person, it was ideal. Couples may want to consider a suite. Breakfasts are ample without being over the top: excellent jams, juice and fruit, yogurt, bread, cake, crepes. Wifi in the public areas is a useful plus and works very well. The location is terrific: near the edge of the Medina, so access is easy, and 5 minutes' walk to all manner of interesting sights in this old part of the city. (If the taxi driver is unsure of the location direct him to Bab Laloo;…",Riad_Kalaa,Rabat
 November 2011,5,"Elegant, comfortable riad","We only stayed one night and wished we could cancel the rest of our trip and stay at the Riad Kalaa. The hotel is gorgeous, elegant, comfortable.. The staff was courteous and helpful. The breakfast is delicious. For dinner the riad staff sent us to a truly superb restaurant up the street that served the best food we had in Morocco. We hope to go back next year with more family.",Riad_Kalaa,Rabat
 October 2011,4,Very charming; a few small criticisms,"The riad is gorgeous! beautifully appointed, lovely courtyard with plenty of space to relax and enjoy the peace and quiet. the staff is very friendly and helpful. The dinner and the breakfast were both delicious, with wonderful local delicacies and specialties. The wifi in the courtyard was a nice feature as well. Our suite was a duplex, with the bedroom and bathroom upstairs. The bathroom was truly gorgeous but had an odd design feature. The entrance from the bedroom to the bathroom was framed by a stone cornice molding that framed the doorway in such a way that anyone taller than 5 foot 6 inches (1 meter 67 centimeters) was bound to hit his/her head. This was not a problem in daylight, but when getting up to use the bathroom at night and not wanting to turn on the…",Riad_Kalaa,Rabat
 November 2011,3,"Ideal if you have a compass, like labyrinths and speak French","Stayed here recently for several days whilst on business trip. Booked on the internet and was (mistakenly) expecting an easy to find, typical Moroccan hotel with relatively easy access. Unfortunately, on arrival in Rabat late in the evening it took the taxi driver an hour to find the place so not ideal start. Finally, after speaking with some locals in the neighbourhood we did find it. Its in the Medina in Rabat (old quarters) with narrow alleyways to navigate left and right before you get there. Once having arrived at the front door (permanently locked) you need to ring the bell or bang the door to gain entry. If you're lucky someone will appear quickly. If not you could find your self standing outside for some time till someone arrives to let you in. Checking in wasn't a…",Riad_Kalaa,Rabat
 October 2011,5,"Charming, well run riad near Kasbah des Oudayas","We stayed at riad Kalaa during our recent private trip to Morocco (through Lahcen's www.aroundmorocco.com) and really enjoyed our stay there. Beautiful accomodations, great service, very good food and very convinient location. I would certainly stay there again.",Riad_Kalaa,Rabat
 October 2011,5,A very quite and nice escape from the world,"We stayed at Riad Kalaa for our first night in Morocco, after a full day of sightseeing in Casablanca and Rabat. As we learned during our 13-day trip to Morocco put together by Aroundmorocco.com, riads are usually found in the medinas and by their outside looks they never betray their beauty once you enter them. The owner of the Riad personally met us, greeted with mint green tea; she could not have been more gracious. The accommodations (my friend and I had 2 rooms on the 2nd floor) were very pleasant. There is small pool where people were relaxing under the late October sun. The staff was accommodating and was ready to get us dinner after we changed our minds about dining in the city. The location is excellent, just a few minutes away from the ocean and a promenade where local…",Riad_Kalaa,Rabat
 October 2011,5,Charming Riad,"We stayed here as part of a private tour booked through Journey Beyond Travel, who we can highly recommend if you are interested in a customized tour of Morocco. The Riad Kalaa is very well situated in the medina, but is a very peaceful place to stay. The sound of running water in the courtyard is very soothing and we were warmly welcomed with mint tea and cookies on arrival whilst we completed the registration formalities. Our room was well appointed, and an excellent dinner was served in the courtyard.",Riad_Kalaa,Rabat
 April 2011,4,Very good Riad,"We stayed at Riad Kalaa at the beginning and end of our trip to Morocco for a total of 4 nights in April-11. At various times there were 6-11 people as part of our group. Needless to say we occupied a variety of rooms at the Riad. Overall our stay was very good. The accommodations are deluxe, with typical Moroccan touches. very nice bar area, roof top deck, etc. Breakfasts were typical, albeit very good by Moroccan standards - fresh fruit, juice, yogurt, Moroccan pancakes, breads, strong coffee, etc. Rooms were somewhat expensive for Rabat but the experience compares favorably to some of the nicest Riads in Marrakech. So good value when compared to other cities. Staff was friendly and helpful. I reserved quite a bit ahead and made a variety of room; date changes. Riad staff…",Riad_Kalaa,Rabat
 October 2011,5,Amazing Riad in Rabat,"Stayed here as part of a tour of morocco with Zebra Adventures and it's an amazing Riad. Was blown away the moment I walked in, the outside is a non descript normal building like any you might find in morocco but inside its grand without without being overboard. Food was also amazing, definitely one of the best hotels I've ever stayed in in my life.",Riad_Kalaa,Rabat
 October 2011,5,Delightful Surprise !,"We arrived in Morocco in Rabat & wanted a Moroccan feeling hotel so opted for a Riad. After great deal of thought we decided that the proximity to the Souks & the Medina was what we wanted to experience. We couldn't be happier on all scores. This was less than a block to get to the souks & shopping at Rue de Consuls & we walked within 10 minutes to the ocean & ate at a marvelous seafood rest. on the ocean. The Riad is so beautifully restored with wonderfully decorated spaces for eating, lounging, a pool, rooftop terrace etc. The staff is amazing ! Maryse & Ayesha are friendly & charming. Ayesha recommened a wonderful place to eat Dar Nazi by cab at Bab Had that was wonderful & reasonable ! We ate at the terrace there 3 times ! The morning breakfasts & Dinner we had at the Riad…",Riad_Kalaa,Rabat
 November 2010,5,Comfortable Magical Haven,"Agree with 1 previous reviewer that Taxi's need to be made aware from the station or directioned improved- our first Riad 1st time morocco but the best for food, ambiance and service. WE stayed a few days. Peaceful atmosphere,and lovely starlight roof terrace. Had a lovely meal in the atrium one evening which is open to the stars. Std of breakfasts is good. Lots to experience and see in Rabat. April 2010 Getting to and from Riads can be fraught- we later learnt. We only got back to Marrakech station from our marrakech one because bizarrely we met some americans with golfclubs along a jenel -vearly in the am who gave us the maze deccode we needed(reception were unable to)",Riad_Kalaa,Rabat
 September 2011,3,Beautiful but impersonal,"Riad Kalaa is a beautiful place, well decorated, with beautiful terraces and a small swimming pool. However, for me, all that was marred by the impersonal atmosphere and the indifferent or even rude behavior by various members of the staff. I will gladly provide further details upon request.",Riad_Kalaa,Rabat
 August 2011,5,Excellent ! Great location and amazing services,We highly recommend this Riad for their commitment in making your stay as lovely as possible. The magical atmosphere and the high standards of services increase the overall satisfaction. To be discovered !! Dan O.,Riad_Kalaa,Rabat
 December 2010,5,Gorgeous Riad,"This was the first riad we stayed in on our trip to Morocco. We were very impressed by the pleasant, calm, relaxing feeling we felt when we entered the riad. After going through through the mazes of a relatively quiet part of the Rabat medina, we were greeted by a woman (I think she was French and might have been the owner) who treated us very nicely. She was so polite and allowed us to pick which room we wanted to stay in because the riad was not completely filled. Before picking which room we wanted, we were served cookies and mint tea which was nice after a whole afternoon of touring Rabat. I still couldn't get over the mellow feeling inside the riad. The decor around the courtyard was nicely arranged with comfortable furniture to sit on. We picked a room that was on a…",Riad_Kalaa,Rabat
 June 2011,5,"Lovely riad, gracious service","Our family of 4 arrived very late at Riad Kalaa -- around 11 pm -- so we assumed that they could not provide dinner (since they had other guests as well). But the staff was thoroughly gracious and provided a *fabulous* array of ""salad,"" consisting of wonderfully prepared beets, eggplant, fresh breads, potatoes, and other great dishes along with omelettes -- dinner for royalty, as far as we were concerned. The room was very pretty and quiet (since we slept in a bit), tucked away down those narrow alleys in the medina. We met another guest at breakfast who said this is *always* his preferred place to stay in Rabat. We were sad that we didn't get a chance to visit the pool.",Riad_Kalaa,Rabat
 July 2011,5,"Lovely, relaxing hotel in a great Medina location","Excellent hotel, the room was lovely, the pool was beautiful and the food was delicious! The hotel was quite hard to find, even though I'd been to Rabat a few times before! Make sure you ask for directions before you go - the street sign is slightly different to the address name. Excellent hotel, I really recommend it!",Riad_Kalaa,Rabat
 May 2011,5,once is never enough,"We loved it. Everything is done with taste. From the moment you walk in the door you feel you are in a special place. The welcome, the staff, the inner courtyard, the terrace around the plunge pool, all is wonderful. The room itself is very welcoming and relaxing. Breakfast was very good. Nothing really negative. The location is excellent. Sadly, we only spent two nights....there is always another time.",Riad_Kalaa,Rabat
 March 2011,4,Je reviendrai,"We went there during a business trip with a few colleagues and though we eventually couldn't sleep in, we came several times for a drink, a meal or a massage and the least I can say is that I look forward to my next visit. The team is very friendly, the place well designed in its traditional style and the Moroccan food delicious.",Riad_Kalaa,Rabat
 February 2011,5,This was our best experience of Morocco,"Riad Kalaa is wonderful, friendly and perfectly located in the Medina of Rabat This was our first trip to Morocco and we were very surprised by how every body seemed concerned about us during our stay, and the great care with which they greeted us and helped us navigate around Rabat. Riad Kalaa is conveniently located within walking distance to a variety of tourist attractions, Restaurants and shopping. The place has been completely renovated, the rooms and suites are spacious, relaxing, and beautifully decorated, There is also a spa to discover the benefits of oriental treatments. The patio makes the perfect setting to host lunchs or dinners , the cuisine is really the better we’ve had in Morocco.",Riad_Kalaa,Rabat
 February 2011,5,Good location and friendly staff,The Riad Kalaa has very good location inside of the Medina. The Medina of Rabat is much more silent in compare to Marakesh. But still it was a big experience to stay there. The Riad itself was very nice place with wonderful decorated rooms. There were great attention shown to all the details in the room. There were relaxing garden and terrace overlooking to the Medina. The staff were very friendly and always ready to inform us. We have had a wonderful time as a family of four. Thanks to everyone.,Riad_Kalaa,Rabat
 December 2010,5,Lovely riad in Rabat,"This riad is decorated stylishly and is well kept. The dinner was also very good. The portions are huge, so order less.",Riad_Kalaa,Rabat
 December 2010,5,Best hotel during our Morocco trip,"We spent the first night of our 2-week trip in Riad Kalaa and didn't realize that it actually was the nicest and best riad that we would be staying at for the entire trip. The place is tastefully decorated and the staff was friendly and helpful despite us not speaking much French or Arabic. Since we arrived unexpectedly late after a long flight and drive from Casablanca (past 10 pm), our tour guide called for us and arranged a late dinner for us at the riad. The staff stayed late and cooked us a delicious tagine dinner and did not rush us at all. The room was stocked with the most amenities that we had among any hotels we stayed at in Morocco. There was soap, bath gel, shampoo, conditioner and lotion and everything was clean and dust-free. In the morning, we also had a…",Riad_Kalaa,Rabat
 December 2010,4,Newly Renovated and Stylish - Service Inconsistent,"Situated inside the medina, upon arrival we had our driver call to arrange someone to come and get our luggage but was informed they didn't have anyone. We managed to find a guy with a trolley who assisted us. Upon entering the riad we didn't get a greeting as the lady didn't speak english and we had to stand around for nearly 10 minutes before the only english speaking person arranged for us to go to our room. The new design and style of the courtyard area is very nice, the rooms are split level but very nice inside. The bed was comfortable and shower also good. Breakfast was to an acceptable standard but nothing special. The adjacent laneways are very noisy and all can be heard in the room. After two weeks in Morocco we had completed a lot of shopping and needed to weigh our…",Riad_Kalaa,Rabat
 November 2010,5,Fantastic,"Wounderfull oacis in the middle of the medina of Rabat. The place is amazing, great attention to detail, great rooms and fantastic staff. thank you. The Riad is wounderfull and romantic. Rooms are very clean and nice. The staff is fantastic and so helpfull, thank you for making our stay perfect. We will come back. Noenne and Thomas f",Riad_Kalaa,Rabat
 November 2010,5,A peaceful oasis of calm amongst the hustle qnd bustle of Moroccan life,"We arrived after sunset to candles on the stairs and a cool Casablanca beer. The welco,e was warm and the room was gorgeous. If you stay you must try the food, it is devin. A peaceful retreat which has been very well thought out. The owners/hosts are very helpful",Riad_Kalaa,Rabat
 October 2010,3,Comfortable Riad close to everything,We recently stayed at Riad Kalaa for one night in early October. We found the Riad to be comfortable and clean. We had a double room and that was sufficient for one night. A great shower with lots of hot water and good water pressure. We tried to check in about 1pm to be told that check in wasn't until 1.30pm. Whilst we waited they offered us a very nice fresh orange juice. In the afternoon they obliged and made us a light lunch of chicken brochette even though the kitchen was closed. They also have beer! For dinner we ate at a nearby restaurant called Dinarjat. It was superb and probably some of the best food that we have had in Morocco during our three weeks. Just watch on check out as they will charge 3% extra if paying by card (whether credit or debit). We have…,Riad_Kalaa,Rabat
 June 2010,5,Best food we tasted and served in a magical courtyard open to the stars,"Beautifully restored Riad in a quiet, clean street, decorated to a very high standard and near to the Kasbah. Wonderful food, the best we had on this trip. The slightly small bedroom was beautifully appointed with an excellent en-suite bathroom. We would ask for a larger room next time. A very good swimming pool and lots of sun terraces. A magical courtyard for evening dining. Excellent service from the staff. Only suggestion is for us more mature travellers - a handrail on the first flight of steps would be helpful. Easy walk to the sights and into the city through the Souk.",Riad_Kalaa,Rabat
 June 2010,1,Disco Riad,"We had a terrible experience at this riad. We chose it because it appeared to offer serenity, calm, and elegance in the heart of the medina. The night of our stay, the owners decided to turn the riad into a nightclub by throwing a loud and boisterous party for 30-40 of their friends on the rooftop terrace. From 7 pm onward, the entire riad pulsated and reverberated with rock music, with groups of people – who weren’t guests – coming and going and totally disrupting our experience as guests. The ruckus continued into the wee hours of the morning. The owners spared no expense – three live DJs, massive speakers and subwoofers, dancing and bottomless alcohol– which utterly destroyed our riad experience. Our room – the Etoilee Suite – was situated on the main staircase leading…",Riad_Kalaa,Rabat
 July 2010,5,The best option for character in Rabat,I found the recent review below quite interesting as they had obviously had a similar tour around Morocco as ourselves. We had also stayed in top end riads (please see my other reviews) and enjoyed some wonderful surroundings. Judged against these then I can see how the Riad Kalaa might not fare as favourably. However tourism in Rabat is nowhere near as developed as the other major cities & the riad reflects this. The building itself is compact for a riad despite actually having 3 floors but it has been recently renovated to a very high standard with all the decor feeling clean fresh & new. Again in contrast to the reviewer below our room was bright & airy although quite small in comparison to elsewhere. It was located on the top terrace but this meant there were dual aspect…,Riad_Kalaa,Rabat
 July 2010,3,Doesn't live up to the hype on trip advisor or its website,"We arrived at the Riad Kalaa around 5 PM after traveling from Fes. I had emailed them the previous day, asking if they could send someone to the train station to pick us up since the Kalaa is in the Medina and I had read it was difficult to find the first time. There were no directions on their website, other than a simple map that is meaningless to someone who has never been there before. So I was hoping we could be picked up. No one replied, though I checked my email at the train station in Rabat when we arrived at 4 PM. Fortunately, a thoughtful trip advisor reviewer had written up very detailed directions that I recorded, so we were able to direct a taxi driver to the place where we could be dropped off. Since cars aren’t allowed in the Medina, we walked the rest of…",Riad_Kalaa,Rabat
 June 2010,5,Very relaxing,"Really relaxing atmosphere in the middle of the Rabat Medina. The Courtsane suite we stayed in was very comfortable and had a great, albeit loud, aircon. The bed was on the hard side for us. The staff was very friendly, but were overbearing. Breakfast was good and the free wifi also worked great. All in all a great, little intimate hotel. Great if you are looking to stay somewhere off the beaten track of the standard big-chain hotels.",Riad_Kalaa,Rabat
 June 2010,5,no stress,"We have been to this Riad in june and we stayed 4 nights (2 adultes and 1 infant of 2.5 y old). We stayed in a suite, which is next to the patio. Breakfast is plenty, dinner is OK. Our daughter could play in the patio (next to our room, so she could play without supervision) with the water fountain. We had also dinner in the patio (so while baby is sleeping, very very handy, no babysitter needed). Aisha and Sanaa are very helpful (even arranged lunch twice for our daughter and did not even charge it). Sometimes noise till a bit late in the evening, but not really bothering me. Riad itself is beautiful restored. Very clean. Setting is wonderful. Pool is small but big enough. Location is ideal: very close to kasba des oudaias (must see), tower of Hassan and centre of Rabat. We…",Riad_Kalaa,Rabat
 March 2010,5,A tranquil place to stay,"During a recent trip to Morocco with my sister we stayed at Riad Kalaa. It was such a beautiful place. It has only been renovated in the past 2 years so everything is modern and clean. The staff were friendly, the rooms immaculate and it really set the scene for Morocco. It can be a bit tricky to find at first but don't hesitate to ask the locals once you are inside the medina. They are very helpful!",Riad_Kalaa,Rabat
 April 2010,4,Very nice indeed,Really lovely place. Pool is great and rooms are delightful. As with all riads they are narrow and tall but beautifully decorated. The hotel services here are very ood. Wine is expensive nut the food was excellent and reasonable value. Location is great too. Near Kasbah and souks of Rabat (such as they are). Can be a bit noisy on the ground floor as the dining area is rght outside the door but certainly caused no problems for us. Rabat was a bit of a shock after Fez but we soon got accustomed to it and would certainly recommend it as a place to visit and Riad Kalaa as a place to stay.,Riad_Kalaa,Rabat
 May 2010,5,Paradise! I would go back to Rabat just to stay here.,"This riad is absolutely fantastic. The pool on the roof is incredible, and the renovation/decoration is unbelievable. I was so impressed. I stayed there as a solo female traveler -- which I would NOT recommend by any means in Morocco -- so I especially appreciated having a nice place to come back to in the evenings. It is not safe to be out once the sun goes down, so spending time in the total safety and peacefulness of this riad is wonderful. Many tourists overlook Rabat, but it was really the only town in Morocco where I felt relatively safe and wasn't hassled constantly (although there were a couple of bad incidents.) If I had to go back to Morocco alone, I would go only to Rabat, and stay here!",Riad_Kalaa,Rabat
 March 2010,5,Fantastic riad hidden in the medina,"Hidden in a small street inside the medina of Rabat, this riad has been amazingly restored, offering all modern amenities in a classic moroccan riad. We had the 'Courtisane' suite featuring a mezzanine bedroom and lovely bathroom with excellent body products. Dining in the patio was a nice romantic experience (the staff went out of their way to prepare something for us as we went late without reservation). My wife gave the spa a try and couldn't find words to describe the amazing treatment when she went back ! Breakfast was OK, nothing breathtaking, but good nonetheless. The location in the medina is great for visiting not only the old medina, but also the Oudaïa's kasbah. Getting to the modern part of the city by taxi is fast and very cheap.",Riad_Kalaa,Rabat
